IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName
79.134.157.51 HTTP/1.1,DE,34.836,11.665,73,0,1544809711253,31.95,35.9333,fixed,f6a11748-3b23-4c9c-b9ff-ec2544e15c28,FRA,933694,Mopub
212.34.12.231 HTTP/1.1,IT,13.516,1.633,222,0,1544809714655,31.95,35.9333,cellular,cdcf2cee-de99-43de-b2f6-9cc790e2c6ea,MRS,15846075,Mopub
92.253.95.18 HTTP/1.1,IT,7.486,8.720,108,0,1544809718859,31.95,35.9333,fixed,3b37d486-c43f-47d0-8b2b-0ea1b0cd3c1f,MRS,15846075,Mopub
81.28.126.41 HTTP/1.1,DE,19.782,19.563,87,0,1544809723054,31.95,35.9333,fixed,17d35ce9-b88b-40dc-96fa-869eab0eb2db,FRA,13224155,Mopub
94.249.123.104 HTTP/1.1,IT,3.796,2.858,108,0,1544809734552,31.95,35.9333,fixed,996c7d76-7dbc-4656-98b5-e08d0dfc494b,MRS,13224155,Mopub
188.247.73.253 HTTP/1.1,US,2.938,34.724,68,0,1544809741657,31.95,35.9333,cellular,9528dcbe-3b9a-433e-a30b-d5b1dd659cf1,RUH,645035,Mopub
212.34.23.132 HTTP/1.1,IT,25.263,29.333,121,0,1544809753254,31.95,35.9333,cellular,56779f05-9290-4260-8cfe-03975b97b958,MRS,4103398,Mopub
46.185.224.176 HTTP/1.1,IT,9.595,2.866,96,0,1544809756260,31.95,35.9333,fixed,e5c18c57-b78f-49cc-be49-9aa8fb8520b5,MRS,15846075,Mopub
92.241.54.80 HTTP/1.1,DE,5.197,10.973,113,0,1544809758755,31.95,35.9333,cellular,90e92d17-2369-4689-a9d5-6243e8d6afd4,FRA,15846075,Mopub
212.34.12.171 HTTP/1.1,IT,4.241,2.693,178,0,1544809762753,31.95,35.9333,unknown,faecd10a-235f-43cf-bc1c-bdaf600b8a1b,MRS,1368560,Mopub
94.249.30.21 HTTP/1.1,IT,5.754,2.961,96,0,1544809763353,31.95,35.9333,fixed,08d9f7bf-3661-4065-bb9b-6f2caa0fac38,MRS,15846075,Mopub
212.34.19.183 HTTP/1.1,IT,15.390,3.801,121,0,1544809768357,32.3846,35.6615,cellular,e7489724-314c-4586-90c3-5422b31a50ba,MRS,13224155,Mopub
149.200.170.31 HTTP/1.1,IT,7.739,2.741,109,0,1544809774759,31.95,35.9333,fixed,a000a815-84eb-4b7c-9ce5-0aaa8e9dbe15,MRS,12896804,Mopub
46.32.120.20 HTTP/1.1,US,9.486,7.168,172,0,1544809775959,31.95,35.9333,fixed,1579ba7f-b5a0-4e96-b763-1316fd290289,RUH,100665,Mopub
213.139.52.174 HTTP/1.1,IT,3.936,10.444,902,0,1544809780157,31.95,35.9333,fixed,f2047796-0481-44ec-97b6-668a353f771a,MRS,898297,Mopub
92.241.54.202 HTTP/1.1,DE,4.271,3.122,207,0,1544809780459,31.95,35.9333,cellular,78950c33-6ce9-44fe-b9f2-b23fbde9c699,FRA,579914,Mopub
46.32.125.26 HTTP/1.1,US,36.506,2.741,72,0,1544809784554,31.95,35.9333,fixed,743beabd-5891-40a9-a77a-0ffae154d2bf,RUH,579914,Mopub
176.57.5.230 HTTP/1.1,US,20.560,2.595,65,0,1544809790252,31.95,35.9333,fixed,e3580a09-16be-4511-bc72-669e3bdaafc9,RUH,15846075,Mopub
46.185.224.176 HTTP/1.1,IT,7.768,2.772,89,0,1544809797055,31.95,35.9333,fixed,e5c18c57-b78f-49cc-be49-9aa8fb8520b5,MRS,15846075,Mopub
46.32.122.92 HTTP/1.1,US,34.592,32.236,64,0,1544809802852,31.95,35.9333,fixed,de668f4f-1838-476c-9bdc-2921450a5537,RUH,13857993,Mopub
92.241.38.80 HTTP/1.1,DE,2.250,6.318,111,0,1544809806459,31.95,35.9333,cellular,313d3f57-b3d1-4b77-97fc-ec5282b1a42f,FRA,579914,Mopub
212.34.12.49 HTTP/1.1,IT,6.191,0.000,100,0,1544809810352,31.95,35.9333,cellular,6c3a27fd-5f80-4091-8d2a-27c319c4c14f,MRS,783426,Mopub
212.34.12.171 HTTP/1.1,IT,15.427,8.139,91,0,1544809811152,31.95,35.9333,cellular,a1bcbb4d-26e8-4f94-88c9-095da2c3e5d5,MRS,13224155,Mopub
149.200.217.105 HTTP/1.1,IT,3.828,3.023,95,0,1544809811554,31.95,35.9333,none,ae5ad0d0-d43c-49ad-9617-623ac2fead9a,MRS,15846075,Mopub
80.10.10.110 HTTP/1.1,IT,12.465,2.698,158,0,1544809812560,31.95,35.9333,fixed,6035aee1-66a3-4c20-bddc-7a18e64145df,MRS,100414,Mopub
94.249.46.251 HTTP/1.1,IT,2.980,2.976,152,0,1544809814952,31.95,35.9333,fixed,273f9ef0-3623-4284-aca3-c4c07e3631d7,MRS,4103398,Mopub
46.185.203.56 HTTP/1.1,IT,34.153,40.225,135,0,1544809817654,31.95,35.9333,fixed,527d5a43-ff93-413e-9fd3-63e3948c5fd5,MRS,15846075,Mopub
46.32.123.136 HTTP/1.1,US,5.315,1.946,64,0,1544809818155,31.95,35.9333,cellular,ef1a2fbf-8c75-41b4-aa01-6f045a09e2fd,RUH,15846075,Mopub
92.241.38.148 HTTP/1.1,DE,21.195,5.568,168,0,1544809818554,31.95,35.9333,fixed,1c5edc8d-b864-471a-b123-c4bc905a811a,FRA,783426,Mopub
92.241.38.148 HTTP/1.1,DE,6.950,5.088,282,0,1544809821157,31.95,35.9333,fixed,1c5edc8d-b864-471a-b123-c4bc905a811a,FRA,783426,Mopub
46.32.122.92 HTTP/1.1,US,46.314,36.710,53,0,1544809823952,31.95,35.9333,fixed,de668f4f-1838-476c-9bdc-2921450a5537,RUH,13857993,Mopub
188.247.65.112 HTTP/1.1,US,13.529,11.585,56,0,1544809824052,31.95,35.9333,fixed,0f5bcb06-e328-4ab3-8444-f7a589f094b9,RUH,698059,Mopub
92.241.52.117 HTTP/1.1,DE,4.277,3.139,145,0,1544809826461,31.95,35.9333,cellular,5b334986-9b63-48f2-90f7-e13d1da5ddd7,FRA,898297,Mopub
46.32.122.56 HTTP/1.1,US,29.636,3.584,327,0,1544809837755,31.95,35.9333,cellular,1aedc6a9-1113-4a2d-94fe-1c069cf265f7,RUH,4103398,Mopub
46.185.203.56 HTTP/1.1,IT,24.545,199.780,90,0,1544809838354,31.95,35.9333,fixed,527d5a43-ff93-413e-9fd3-63e3948c5fd5,MRS,15846075,Mopub
46.32.126.157 HTTP/1.1,US,7.394,42.200,59,0,1544809839854,31.95,35.9333,cellular,480562b3-2212-435c-8494-32ccd60244d5,RUH,645035,Mopub
92.241.48.151 HTTP/1.1,DE,19.207,14.006,125,0,1544809840254,31.95,35.9333,cellular,e55b0b0e-d7e6-41d8-8a2b-95f8d894fc29,FRA,579914,Mopub
46.32.122.56 HTTP/1.1,US,9.539,3.842,104,0,1544809852452,31.95,35.9333,cellular,1aedc6a9-1113-4a2d-94fe-1c069cf265f7,RUH,4103398,Mopub
149.200.157.244 HTTP/1.1,IT,15.106,22.963,97,0,1544809855955,31.95,35.9333,fixed,4c579bf0-cc62-44eb-8492-041135b90cde,MRS,13224155,Mopub
46.32.125.222 HTTP/1.1,US,61.135,53.897,58,0,1544809858055,31.95,35.9333,cellular,985f7fd2-9091-4fcb-a515-8bfdd020d7cb,RUH,13224155,Mopub
5.45.136.64 HTTP/1.1,DE,1.911,3.811,140,0,1544809859455,31.95,35.9333,fixed,2da815dc-8f80-4ba7-b0ef-01f6b66ff8f0,FRA,13224155,Mopub
212.34.22.221 HTTP/1.1,IT,9.953,16.310,105,0,1544809860452,31.95,35.9333,cellular,47446a9a-9ce5-485d-93bd-2d7ed71668b3,MRS,579914,Mopub
86.108.113.99 HTTP/1.1,IT,13.708,2.794,107,0,1544809865459,31.95,35.9333,fixed,9cd93c79-c15e-4a3c-b932-8ee13fdad8eb,MRS,13224155,Mopub
94.249.121.77 HTTP/1.1,IT,4.112,2.631,120,0,1544809874752,31.95,35.9333,fixed,a0b2dde2-4ab6-48a1-a9f1-100f4f5c7288,MRS,13224155,Mopub
92.241.34.199 HTTP/1.1,DE,0.262,4.165,130,0,1544809876359,31.95,35.9333,cellular,4938df08-fa07-487c-b2ca-60bd0dd0a993,FRA,15846075,Mopub
46.32.126.119 HTTP/1.1,US,36.534,10.432,92,0,1544809890052,31.95,35.9333,cellular,ed30591b-a072-4cb2-80cb-076043504bb4,RUH,783426,Mopub
46.32.120.180 HTTP/1.1,US,4.269,2.569,98,0,1544809890052,31.95,35.9333,cellular,e5a299e3-c2d3-406b-8d90-d030f48e48bd,RUH,783426,Mopub
212.34.22.221 HTTP/1.1,IT,37.807,18.326,113,0,1544809891052,31.95,35.9333,cellular,47446a9a-9ce5-485d-93bd-2d7ed71668b3,MRS,579914,Mopub
92.241.48.1 HTTP/1.1,DE,11.663,14.088,108,0,1544809891352,31.95,35.9333,cellular,18e0fa4a-22c6-48ec-8d64-4513612e68c2,FRA,4103400,Mopub
5.45.134.226 HTTP/1.1,DE,0.553,2.703,1200,0,1544809892152,31.95,35.9333,fixed,821978ab-5bbb-4de2-885d-173bdb231fb1,FRA,579914,Mopub
79.173.229.110 HTTP/1.1,IT,6.241,2.591,124,0,1544809892352,31.95,35.9333,fixed,99e175ea-767f-4811-ab3d-8e8b9ad0012d,MRS,4103400,Mopub
46.32.124.227 HTTP/1.1,US,0.084,0.000,656,0,1544809894052,31.95,35.9333,cellular,22dc8546-fd6a-43df-b1eb-32bb7559a7d4,RUH,783426,Mopub
46.32.120.180 HTTP/1.1,US,11.097,2.138,181,0,1544809895452,31.95,35.9333,cellular,e5a299e3-c2d3-406b-8d90-d030f48e48bd,RUH,783426,Mopub
46.32.124.179 HTTP/1.1,US,30.535,43.182,73,0,1544809896552,31.95,35.9333,cellular,88cb9fb6-6cfa-40a1-aa13-7b3b36a9f2d5,RUH,4103398,Mopub
86.108.105.194 HTTP/1.1,IT,6.878,8.103,88,0,1544809897159,31.95,35.9333,fixed,f02dba2f-0fbb-43f4-a1a0-f27d333b2609,MRS,783426,Mopub
46.32.124.179 HTTP/1.1,US,19.805,23.008,70,0,1544809897555,31.95,35.9333,cellular,88cb9fb6-6cfa-40a1-aa13-7b3b36a9f2d5,RUH,4103398,Mopub
86.108.105.194 HTTP/1.1,IT,0.060,7.941,1355,0,1544809897859,31.95,35.9333,fixed,f02dba2f-0fbb-43f4-a1a0-f27d333b2609,MRS,783426,Mopub
46.32.126.119 HTTP/1.1,US,18.298,9.647,84,0,1544809899652,31.95,35.9333,cellular,ed30591b-a072-4cb2-80cb-076043504bb4,RUH,783426,Mopub
46.32.124.227 HTTP/1.1,US,0.229,0.000,216,0,1544809901652,31.95,35.9333,cellular,22dc8546-fd6a-43df-b1eb-32bb7559a7d4,RUH,783426,Mopub
5.45.143.92 HTTP/1.1,DE,3.886,2.144,269,0,1544809906652,31.95,35.9333,fixed,79165187-a14b-41ca-bb31-d321d57a2dfd,FRA,100665,Mopub
46.32.123.27 HTTP/1.1,US,11.883,8.551,78,0,1544809907052,31.95,35.9333,fixed,69aa0863-6870-4d0d-b304-cc1ef1e76b0a,RUH,15846075,Mopub
94.249.79.194 HTTP/1.1,IT,12.371,2.838,111,0,1544809911252,31.95,35.9333,fixed,0a4be904-e194-48bb-9dfb-ec49805635f7,MRS,15846075,Mopub
46.32.125.26 HTTP/1.1,US,3.209,15.036,328,0,1544809911652,31.95,35.9333,fixed,743beabd-5891-40a9-a77a-0ffae154d2bf,RUH,579914,Mopub
92.241.48.151 HTTP/1.1,DE,24.337,16.216,117,0,1544809912854,31.95,35.9333,cellular,e55b0b0e-d7e6-41d8-8a2b-95f8d894fc29,FRA,579914,Mopub
213.139.52.181 HTTP/1.1,IT,0.614,0.000,116,0,1544809915054,31.95,35.9333,cellular,c5f1b632-21cb-4ac4-9463-ab635831e947,MRS,617648,Mopub
94.249.124.150 HTTP/1.1,IT,10.986,2.976,106,0,1544809917159,31.95,35.9333,fixed,906cebcc-5252-4223-be0a-44d5ee6a2011,MRS,13224155,Mopub
213.139.53.83 HTTP/1.1,IT,22.171,7.998,121,0,1544809919259,31.95,35.9333,cellular,1159e6d9-bf6d-4513-a55e-43323999e5d7,MRS,100501,Mopub
212.34.23.210 HTTP/1.1,IT,0.125,2.054,150,0,1544809925353,31.95,35.9333,cellular,aa8b5bb0-e537-4f5d-bde9-a9382b07d9e4,MRS,100803,Mopub
37.123.72.134 HTTP/1.1,US,14.557,2.832,67,0,1544809928253,31.95,35.9333,fixed,bfeb0fe9-53df-4a46-8fb9-7ce75a03f96d,RUH,13224155,Mopub
46.32.126.35 HTTP/1.1,US,7.362,30.152,77,0,1544809929752,31.95,35.9333,fixed,5774eb1d-c482-4b3a-8a93-9a5bc462f289,RUH,783426,Mopub
94.249.119.181 HTTP/1.1,IT,10.016,3.392,148,0,1544809939759,31.95,35.9333,fixed,d8a72bcf-5def-4fed-bf19-66e8b89d7170,MRS,100414,Mopub
46.32.126.35 HTTP/1.1,US,11.323,6.029,129,0,1544809939959,31.95,35.9333,fixed,5774eb1d-c482-4b3a-8a93-9a5bc462f289,RUH,783426,Mopub
92.253.90.169 HTTP/1.1,IT,16.075,46.115,96,0,1544809944754,31.95,35.9333,fixed,2228e766-da9f-4eb7-9046-474d7212d62c,MRS,4103398,Mopub
92.241.34.99 HTTP/1.1,DE,4.419,0.000,162,0,1544809945354,31.95,35.9333,fixed,fa5bdefe-a834-4c6f-8659-b930f345b1cd,FRA,13224155,Mopub
92.241.53.131 HTTP/1.1,DE,11.827,2.678,140,0,1544809946054,31.95,35.9333,cellular,711532b8-6073-4ea3-8790-4431e17f86e6,FRA,100665,Mopub
92.241.59.250 HTTP/1.1,DE,0.661,7.285,261,0,1544809946859,32.5556,35.85,fixed,a06a824e-9337-4bbd-9068-1a081f8cebe7,FRA,13224155,Mopub
212.34.23.210 HTTP/1.1,IT,0.379,2.677,149,0,1544809949061,31.95,35.9333,cellular,aa8b5bb0-e537-4f5d-bde9-a9382b07d9e4,MRS,100803,Mopub
5.45.133.55 HTTP/1.1,DE,2.155,14.612,205,0,1544809955352,31.95,35.9333,cellular,69e0d260-158d-4da1-af39-f22c1b35f131,FRA,12624795,Mopub
46.32.123.252 HTTP/1.1,US,12.030,4.104,57,0,1544809957159,31.95,35.9333,cellular,ef26fcae-0502-419f-bc2c-5546e33fd061,RUH,579914,Mopub
37.202.83.113 HTTP/1.1,IT,3.041,2.898,114,0,1544809958852,32.5556,35.85,fixed,d39fbc6a-531c-4a36-b1e1-ab51cab85788,MRS,579914,Mopub
92.241.38.80 HTTP/1.1,DE,2.401,6.690,113,0,1544809962252,31.95,35.9333,cellular,313d3f57-b3d1-4b77-97fc-ec5282b1a42f,FRA,579914,Mopub
5.45.138.6 HTTP/1.1,DE,12.063,5.282,253,0,1544809963759,31.95,35.9333,fixed,fd06daa8-deac-4dbf-93fc-97e3cc7c1e7d,FRA,4103398,Mopub
94.249.32.169 HTTP/1.1,IT,32.619,46.831,81,0,1544809964254,31.95,35.9333,fixed,dc92f9cf-2169-4cee-b99d-ef8b262e7ab9,MRS,4103398,Mopub
188.247.79.194 HTTP/1.1,US,4.823,4.140,86,0,1544809965452,31.95,35.9333,cellular,7181b8cc-208d-4bc0-a4ac-da799fc9b2eb,RUH,15846075,Mopub
213.139.52.171 HTTP/1.1,IT,1.525,2.637,160,0,1544809967159,31.95,35.9333,unknown,2d826a4d-2c28-4452-a9df-5f7d5c7582f7,MRS,100803,Mopub
5.45.138.6 HTTP/1.1,DE,8.795,4.216,1016,0,1544809968059,31.95,35.9333,fixed,fd06daa8-deac-4dbf-93fc-97e3cc7c1e7d,FRA,4103398,Mopub
46.32.124.113 HTTP/1.1,US,14.346,44.737,59,0,1544809970152,31.95,35.9333,none,ee296026-d1a2-4d0a-a40a-bee6fe9e8393,RUH,13224155,Mopub
92.241.36.102 HTTP/1.1,DE,0.516,0.000,197,0,1544809971261,31.95,35.9333,cellular,00867f8a-bf89-4bbf-a0bc-976a1a9e9fd4,FRA,898297,Mopub
92.241.35.180 HTTP/1.1,DE,9.335,2.864,184,0,1544809972561,31.95,35.9333,fixed,f7759d8d-2040-49ae-a1ef-a67f0b379b42,FRA,579914,Mopub
46.32.124.113 HTTP/1.1,US,7.949,42.792,67,0,1544809979553,31.95,35.9333,none,ee296026-d1a2-4d0a-a40a-bee6fe9e8393,RUH,13224155,Mopub
188.247.73.250 HTTP/1.1,US,24.361,7.635,146,0,1544809981953,31.95,35.9333,cellular,afad80fb-6f9a-45aa-a83a-f8bd51940453,RUH,15846075,Mopub
46.32.123.252 HTTP/1.1,US,8.064,4.080,85,0,1544809983359,31.95,35.9333,cellular,ef26fcae-0502-419f-bc2c-5546e33fd061,RUH,579914,Mopub
94.249.119.181 HTTP/1.1,IT,6.250,12.458,118,0,1544809987459,31.95,35.9333,fixed,d8a72bcf-5def-4fed-bf19-66e8b89d7170,MRS,100414,Mopub
5.45.140.93 HTTP/1.1,DE,4.652,3.306,104,0,1544809990261,31.95,35.9333,fixed,03aac3b6-246e-4e4c-beb0-a9985a07753c,FRA,15846075,Mopub
188.247.76.125 HTTP/1.1,US,16.696,2.288,91,0,1544809990952,31.95,35.9333,cellular,d52376f4-51e9-43ab-9d40-e593cc768b7d,RUH,13224155,Mopub
188.247.72.212 HTTP/1.1,US,20.799,23.507,78,0,1544809996259,31.95,35.9333,cellular,ccc1c0da-30bb-4107-98df-73021756df3b,RUH,4103398,Mopub
188.247.79.64 HTTP/1.1,US,3.648,36.865,54,0,1544809996552,31.95,35.9333,cellular,f8d1672d-028d-4b5b-b7cc-36d564d60acf,RUH,579914,Mopub
188.247.76.147 HTTP/1.1,US,6.879,12.199,61,0,1544810005059,31.95,35.9333,cellular,b5fb17d6-f1ef-43fc-bab2-cb981b997afe,RUH,4103398,Mopub
46.185.140.27 HTTP/1.1,IT,5.487,8.444,95,0,1544810005659,31.95,35.9333,fixed,eb7497b5-9ec0-484f-951c-2e1475574ef6,MRS,13224155,Mopub
92.241.60.144 HTTP/1.1,DE,20.200,2.703,127,0,1544810011257,31.95,35.9333,fixed,8df9d223-dfef-44bb-985a-4ebc288b9981,FRA,617648,Mopub
46.32.120.34 HTTP/1.1,US,1.920,26.525,71,0,1544810012252,31.95,35.9333,fixed,1a11c16f-2cc5-401a-8718-551509a8902d,RUH,100665,Mopub
46.185.216.13 HTTP/1.1,IT,2.748,2.843,111,0,1544810014157,31.95,35.9333,fixed,55769faa-d8b6-4d66-b503-c47bfde8e665,MRS,15846075,Mopub
188.247.76.147 HTTP/1.1,US,4.954,7.811,156,0,1544810014859,31.95,35.9333,cellular,b5fb17d6-f1ef-43fc-bab2-cb981b997afe,RUH,4103398,Mopub
92.241.49.164 HTTP/1.1,DE,20.527,14.286,99,0,1544810018659,31.95,35.9333,cellular,a1063e17-37a7-489f-bb9d-33f65f81caae,FRA,100359,Mopub
213.139.53.122 HTTP/1.1,IT,0.590,0.000,106,0,1544810020059,31.95,35.9333,fixed,367012f7-8a3e-4830-8c23-1076df0698cb,MRS,15846075,Mopub
92.241.36.242 HTTP/1.1,DE,5.365,5.837,132,0,1544810027361,31.95,35.9333,fixed,28804ad2-2256-4db7-a312-46fc88cb8fd4,FRA,15846075,Mopub
79.173.204.248 HTTP/1.1,IT,10.763,2.838,106,0,1544810028161,31.95,35.9333,fixed,eaf90e88-5a53-44b1-a94c-5191dd5bdefa,MRS,15846075,Mopub
92.241.60.72 HTTP/1.1,DE,23.126,3.824,157,0,1544810028263,31.95,35.9333,fixed,73a34731-bd0c-4a09-a79e-b110883ddd8e,FRA,898297,Mopub
92.253.6.189 HTTP/1.1,IT,12.161,3.563,103,0,1544810032754,31.95,35.9333,fixed,2ba2fdae-0c48-4f4e-bc48-ed58e53470b4,MRS,13224155,Mopub
188.247.73.172 HTTP/1.1,US,9.020,2.170,109,0,1544810035954,31.95,35.9333,cellular,c63f76fa-5b9e-421d-b1b2-c5d4ac04c223,RUH,100665,Mopub
37.202.117.13 HTTP/1.1,IT,13.671,2.821,129,0,1544810043659,31.95,35.9333,fixed,56c7b8f1-2109-4df4-906f-ea8545a8f868,MRS,15846075,Mopub
46.32.126.55 HTTP/1.1,US,70.656,11.078,61,0,1544810045852,31.95,35.9333,cellular,cffe1d05-c1d5-445a-a9a3-3f043b412008,RUH,783426,Mopub
92.241.59.125 HTTP/1.1,DE,5.099,4.808,122,0,1544810046452,31.95,35.9333,fixed,c703b16f-5fc7-403e-8112-01964521159f,FRA,13224155,Mopub
5.45.134.226 HTTP/1.1,DE,2.099,3.747,189,0,1544810047352,31.95,35.9333,fixed,821978ab-5bbb-4de2-885d-173bdb231fb1,FRA,579914,Mopub
92.241.32.133 HTTP/1.1,DE,3.642,8.228,237,0,1544810047761,31.95,35.9333,cellular,3429efe5-131e-4040-8ee5-e99ea4028335,FRA,898297,Mopub
46.32.126.55 HTTP/1.1,US,65.918,15.301,67,0,1544810048959,31.95,35.9333,cellular,cffe1d05-c1d5-445a-a9a3-3f043b412008,RUH,783426,Mopub
86.108.70.87 HTTP/1.1,IT,2.282,3.286,226,0,1544810049357,31.95,35.9333,fixed,ebaf6699-656d-40b7-ad63-c7610b0c990a,MRS,617648,Mopub
149.200.138.25 HTTP/1.1,IT,11.934,3.285,102,0,1544810051460,31.95,35.9333,fixed,3633cd31-be71-45b2-89e2-d67bef5453d3,MRS,15846075,Mopub
80.10.10.110 HTTP/1.1,IT,10.805,2.681,105,0,1544810051759,31.95,35.9333,fixed,6035aee1-66a3-4c20-bddc-7a18e64145df,MRS,100414,Mopub
5.45.139.82 HTTP/1.1,DE,0.757,11.608,2894,0,1544810052959,31.95,35.9333,fixed,baf290eb-59ae-4991-812f-e8d95dc7b994,FRA,783426,Mopub
92.241.59.125 HTTP/1.1,DE,5.712,3.755,125,0,1544810053752,31.95,35.9333,fixed,c703b16f-5fc7-403e-8112-01964521159f,FRA,13224155,Mopub
94.249.71.4 HTTP/1.1,IT,2.689,3.535,107,0,1544810054957,31.95,35.9333,fixed,ed269370-53f1-4037-9b23-29ecc0c59753,MRS,13224155,Mopub
94.249.94.237 HTTP/1.1,IT,77.343,73.452,90,0,1544810055857,31.95,35.9333,fixed,ce9dc1be-2aca-4d3a-9bef-4353d788069f,MRS,783426,Mopub
94.249.47.152 HTTP/1.1,IT,2.058,3.477,165,0,1544810056559,31.95,35.9333,fixed,13365766-ea35-47df-933b-d438c23613cd,MRS,13224155,Mopub
46.32.125.119 HTTP/1.1,US,2.112,0.000,73,0,1544810058052,31.95,35.9333,fixed,832792eb-aa97-453c-a00a-f8e547e9bd03,RUH,13224155,Mopub
46.32.123.134 HTTP/1.1,US,0.091,0.461,606,0,1544810061759,31.95,35.9333,cellular,c47fd524-3463-4a89-bc1b-77b705edafb0,RUH,4103398,Mopub
188.247.77.12 HTTP/1.1,US,3.531,18.127,75,0,1544810068455,31.95,35.9333,cellular,101fac48-21d4-4965-8f0c-db366f375efb,RUH,15846075,Mopub
94.249.116.176 HTTP/1.1,IT,11.820,4.240,117,0,1544810069159,31.95,35.9333,fixed,56fb30c4-fb9e-4447-b8e8-887b67e6a3b9,MRS,15846075,Mopub
5.45.139.82 HTTP/1.1,DE,1.126,16.478,1335,0,1544810069259,31.95,35.9333,fixed,baf290eb-59ae-4991-812f-e8d95dc7b994,FRA,783426,Mopub
92.241.34.199 HTTP/1.1,DE,0.443,4.048,214,0,1544810070059,31.95,35.9333,cellular,4938df08-fa07-487c-b2ca-60bd0dd0a993,FRA,15846075,Mopub
92.241.37.72 HTTP/1.1,DE,6.082,4.023,133,0,1544810072459,31.95,35.9333,fixed,5b96eb02-876b-4344-a66c-5f4f18372a4e,FRA,783426,Mopub
212.34.23.46 HTTP/1.1,IT,3.379,5.562,110,0,1544810074059,31.95,35.9333,fixed,2b5ff445-d8bc-4f90-8d5d-e774c64281c9,MRS,13224155,Mopub
46.32.125.158 HTTP/1.1,US,13.621,41.693,70,0,1544810075059,31.95,35.9333,cellular,3af2fbe5-d629-48b3-8c49-1ee358351403,RUH,13224155,Mopub
212.34.11.144 HTTP/1.1,IT,7.305,4.363,116,0,1544810075559,31.95,35.9333,fixed,f3227914-d27e-4ec9-bb96-90be9b18f403,MRS,12896804,Mopub
92.241.37.72 HTTP/1.1,DE,6.922,3.875,132,0,1544810080659,31.95,35.9333,fixed,5b96eb02-876b-4344-a66c-5f4f18372a4e,FRA,783426,Mopub
46.32.123.134 HTTP/1.1,US,0.129,0.377,600,0,1544810082659,31.95,35.9333,cellular,c47fd524-3463-4a89-bc1b-77b705edafb0,RUH,4103398,Mopub
188.247.79.79 HTTP/1.1,US,35.670,6.064,158,0,1544810083059,31.95,35.9333,cellular,08c384b7-88ec-47cc-adeb-e58e84894acc,RUH,4276220,Mopub
92.241.60.144 HTTP/1.1,DE,18.349,3.942,120,0,1544810083252,31.95,35.9333,fixed,8df9d223-dfef-44bb-985a-4ebc288b9981,FRA,617648,Mopub
94.249.116.176 HTTP/1.1,IT,9.944,3.522,117,0,1544810084452,31.95,35.9333,fixed,56fb30c4-fb9e-4447-b8e8-887b67e6a3b9,MRS,15846075,Mopub
5.45.138.184 HTTP/1.1,DE,3.572,6.749,153,0,1544810089361,31.95,35.9333,fixed,0b1e73a9-c69e-4bd9-a0d4-f39992e02942,FRA,15846075,Mopub
92.241.60.236 HTTP/1.1,DE,1.125,7.503,204,0,1544810089559,31.95,35.9333,fixed,21cb081a-bf3a-4667-9af9-a80be5aaea1a,FRA,15846075,Mopub
46.32.125.120 HTTP/1.1,US,2.374,0.977,113,0,1544810091861,31.95,35.9333,cellular,20c409e5-2c9f-4f46-af64-d0daf9a651be,RUH,15846075,Mopub
188.247.73.145 HTTP/1.1,US,1.053,5.511,152,0,1544810093959,31.95,35.9333,cellular,9d172ed9-ef60-4a25-b215-d5bb0f89503c,RUH,4103398,Mopub
212.34.19.25 HTTP/1.1,IT,4.543,15.198,182,0,1544810095659,32.3846,35.6615,fixed,3527452b-9d45-4811-95eb-8e03509c30be,MRS,783426,Mopub
188.247.79.147 HTTP/1.1,US,31.625,24.357,55,0,1544810095859,31.95,35.9333,cellular,c91aa301-c2ed-48c5-bbf5-b766b69a5f31,RUH,15846075,Mopub
92.241.58.251 HTTP/1.1,DE,34.657,17.580,115,0,1544810096052,31.95,35.9333,cellular,d5431629-cd61-41a4-a6db-5602d9c0a6fd,FRA,898297,Mopub
5.45.140.191 HTTP/1.1,DE,0.540,1.529,209,0,1544810098852,31.95,35.9333,fixed,addc4f48-8091-41cf-a57f-86b9689163e5,FRA,190908,Mopub
188.247.72.247 HTTP/1.1,US,36.096,30.032,69,0,1544810098959,31.95,35.9333,fixed,563f418e-a322-4b19-a889-c76978065529,RUH,100665,Mopub
5.45.143.110 HTTP/1.1,DE,0.843,2.687,479,0,1544810102259,32.0,35.6667,fixed,1f6f4570-68bc-4cb6-8621-1bd47e2c5ced,FRA,15846075,Mopub
188.247.73.145 HTTP/1.1,US,1.584,5.349,125,0,1544810106360,31.95,35.9333,cellular,9d172ed9-ef60-4a25-b215-d5bb0f89503c,RUH,4103398,Mopub
46.32.127.218 HTTP/1.1,US,0.375,6.181,328,0,1544810107153,31.95,35.9333,cellular,16e30b64-724a-4916-988a-d9fb9a22a104,RUH,100414,Mopub
92.241.46.237 HTTP/1.1,DE,3.840,3.856,137,0,1544810110353,31.95,35.9333,fixed,e25f8bb1-041c-48af-8d08-2bc377f8a47e,FRA,13224155,Mopub
92.241.60.236 HTTP/1.1,DE,0.242,3.961,309,0,1544810113759,31.95,35.9333,fixed,21cb081a-bf3a-4667-9af9-a80be5aaea1a,FRA,15846075,Mopub
